UP,lb,lb1,lb2,glucose,glucose1,glucose2,glycerolaa,glycerolaa1,glycerolaa2,acetate,acetate1,acetate2,fumarate,fumarate1,fumarate2,glucosamine,glucosamine1,glucosamine2,glycerol,glycerol1,glycerol2,pyruvate,pyruvate1,pyruvate2,chemostatµ05,chemostatµ051,chemostatµ052,chemostatµ035,chemostatµ0351,chemostatµ0352,chemostatµ020,chemostatµ0201,chemostatµ0202,chemostatµ012,chemostatµ0121,chemostatµ0122,stationary1day,stationary1day1,stationary1day2,stationary3days,stationary3days1,stationary3days2,glucose3,glucose4,glucose5,50mmnacl,50mmnacl1,50mmnacl2,42c,42c1,42c2,ph6,ph61,ph62,xylose,xylose1,xylose2,mannose,mannose1,mannose2,galactose,galactose1,galactose2,succinate,succinate1,succinate2,fructose,fructose1,fructose2
P0AE14,2.0358571770336575e-08,4.931082414352894e-09,1.1992544998291161e-08,6.526518179600078e-09,8.621884131901948e-09,7.255466158839688e-09,3.3198790188060828e-09,5.870487807482709e-09,7.603585259872883e-09,1.2799711492330318e-08,1.2676088046525649e-08,1.1437133621776443e-08,9.70294300430239e-09,7.04073965532307e-09,2.1283382131735106e-08,4.633688565368142e-09,9.784982012549859e-09,2.2458836080270967e-09,6.76597321337584e-09,5.922311887244521e-09,9.080352107656087e-09,1.0603885779385007e-08,1.505557393046836e-08,1.388333519717829e-08,1.4542439268209781e-08,7.855535438297897e-09,8.889174932933601e-09,9.585713655475737e-09,6.652848954363725e-09,1.482284024004776e-08,2.248548036001999e-08,2.935870147590434e-08,2.2347509856015115e-08,5.622583332530144e-08,7.701019960999462e-08,4.943797561510866e-08,2.2580936714604167e-11,7.1690526366286426e-09,2.2185582001321746e-11,8.670968482553563e-10,1.2729658164831665e-09,5.42400484074998e-10,3.3819608330690733e-09,2.0527644085722182e-08,1.191196000224536e-09,4.876815853840547e-09,9.187225991306437e-10,6.554173690942061e-10,2.3130328583134033e-09,5.80860302905285e-09,1.8830363518762077e-08,3.637811383852846e-10,1.648373950241563e-09,5.1878576405118885e-09,3.412227100582273e-10,2.5050420410654804e-09,1.408379813997524e-11,7.046492978947046e-10,9.621375454414587e-10,1.6663155827390385e-09,3.0165491116582323e-10,2.05832106744821e-10,2.2054652183423037e-10,1.0139458246206787e-09,2.691969223391583e-10,1.145622126560968e-09,6.694129949464355e-10,1.4753103764785019e-09,1.3858082864453354e-11
P27240,2.0028686584595504e-08,2.0695024688784672e-08,2.439763272730143e-08,5.858736325579674e-09,1.0016353501059442e-08,7.499558656304018e-09,2.4834525181800317e-08,2.483871089452133e-08,2.4732053031890168e-08,5.5174125859295195e-09,5.909178143139244e-09,6.567876626618068e-09,9.90563482715615e-09,6.389849568971719e-09,5.952291436413237e-09,9.300721889824392e-09,1.0861068541097773e-08,1.1994317050376652e-08,1.2564635283498968e-08,1.0481963383447984e-08,1.3398300949741654e-08,8.989217139238437e-09,1.2733319165954558e-08,1.2434749138865948e-08,1.1438481874171677e-08,1.17381320146677e-08,9.525906745300351e-09,7.863073152687548e-09,8.145245507612945e-09,1.4280456159025775e-08,1.1241918914631824e-08,1.0156057082176572e-08,1.1640220532894329e-08,3.0862018727063814e-08,1.787111099119723e-08,1.1915025928530056e-08,3.959848907066432e-08,4.4818778125839544e-08,2.886909898470084e-09,5.707280918455858e-08,3.738824686363545e-08,3.953898868680309e-08,3.028140711333296e-08,5.067009306977532e-08,1.741901465223597e-08,1.1979325840553865e-07,4.324382542300199e-07,2.628191726009368e-08,6.772131008612814e-08,7.509764985232727e-08,5.583116737655793e-08,3.986657649237e-08,1.5412934292482468e-08,2.8335820505319612e-08,7.083760652917674e-09,1.4553269132105445e-08,1.156931423810926e-08,1.1837215215859375e-08,5.849231023389827e-09,8.78390942525209e-09,1.4323349879435879e-08,1.5086362397658338e-08,6.186095674650385e-09,2.8466463990159826e-09,9.649230152395082e-09,6.9933044413654615e-09,1.3565072074512477e-08,1.2467249434991676e-08,1.1013501426616667e-08
P0AA63,1.976168687351026e-08,1.804229528048548e-08,3.67474007739868e-08,6.749182385572699e-08,6.555116094931657e-08,6.012550287169365e-08,1.556869349837744e-08,1.932234999046503e-08,8.625947546240639e-09,3.925167533093262e-08,6.975782541816149e-08,3.322688000290233e-08,4.890544738987216e-08,4.895988451951084e-08,5.087197345858087e-08,2.6749362929985193e-08,1.944222515648097e-08,8.423705107139442e-09,1.0714708519075104e-07,1.0091054415231357e-07,9.38436713143721e-08,1.2853280432626733e-07,1.0923507690088718e-07,1.6084117138265633e-07,4.629207987828562e-08,6.27454606328944e-08,4.415345256011702e-08,4.695075764960771e-08,2.138869518118102e-08,5.51222231254741e-08,3.284012178063411e-08,4.1400439462460743e-08,3.418767892523985e-08,9.126738105834213e-08,8.626598723392858e-08,3.731272851154114e-08,2.190326857420183e-08,1.4200323620231301e-08,9.315145401572513e-08,2.8249002321761685e-08,1.1651584073804747e-08,3.591436673003452e-08,1.4253486769888436e-07,9.892402265764593e-08,1.3480407879517938e-07,1.5747098715478136e-08,7.42873560788251e-08,6.111541476979281e-08,6.383882119381122e-08,1.6715229953163193e-07,1.262107197065641e-07,3.769394393639671e-08,5.510350551697972e-08,4.0812687229414466e-08,6.72147436873302e-08,3.0255806842159365e-08,9.638150514403213e-08,1.1876448674579603e-07,1.1209452075513479e-07,8.357302582250196e-08,4.647529693384085e-08,4.8560379592355416e-08,6.27010214866742e-08,3.366471519689225e-08,8.882624183997774e-08,7.694285099196825e-08,1.0495627226147552e-07,1.7801018911640225e-07,1.3413552183659926e-07
P75959,1.945446607070447e-08,2.2113228008937406e-08,2.5197074120589034e-08,1.6573104426377955e-08,1.6590514309588825e-08,1.5145731693409648e-08,1.9793220977909578e-08,1.5699900299535606e-08,1.7173316971948108e-08,1.3284586688187358e-08,1.1290209348331005e-08,9.227304468180034e-09,1.3643531064181396e-08,1.5197326681888954e-08,1.7500190524141786e-08,1.1301539851268313e-08,1.5536659323568008e-08,1.4198539874312302e-08,1.708415687612571e-08,1.4131311931634526e-08,1.7674508490384824e-08,1.980720473091593e-08,1.7129707703867734e-08,8.1309056432586e-08,8.473352967401342e-09,1.0913390688637389e-08,9.544475162326903e-09,1.0664460518058347e-08,1.1545764670487374e-08,1.0504314407568511e-08,1.3314398211296943e-08,1.06186100934772e-08,1.0714201589744427e-08,2.228506529514355e-08,2.043169622816751e-08,1.2853664559862232e-08,1.7960456341230922e-08,1.9580171005694654e-08,2.0701856165990416e-08,1.4549396639453927e-08,2.0575542383342728e-08,1.776812270241783e-08,3.440132901989567e-08,3.8580343532542265e-08,4.549647140318334e-08,4.8680435441781144e-08,3.9260054676093036e-08,2.8663918023392706e-08,2.658563216492258e-08,2.4882028835302937e-08,2.799355527034163e-08,3.4440556574602125e-08,3.043920380730494e-08,3.56395599045605e-08,1.6228199725240305e-08,1.4416608868913408e-08,1.5114165743711993e-08,1.5105958875047397e-08,1.4142468129365144e-08,1.2955282698415926e-08,1.2580726128653964e-08,1.2399538090252343e-08,1.1013655898438524e-08,1.8636406170611956e-08,1.4658940989955424e-08,1.3693511377576437e-08,1.358717021071177e-08,1.5031430570600786e-08,1.4265083609689375e-08
P33607,1.9417616013234492e-08,1.1196597578092626e-08,1.0137139517842908e-08,3.5333894073928342e-09,3.2861579632734487e-09,2.5522359110781377e-09,5.1704208129673956e-09,6.821438158716841e-09,7.369449276210258e-09,5.046674440225066e-09,7.267046514951788e-09,9.565358922265439e-09,6.324859099634302e-09,1.739301842015309e-09,7.809760689963849e-09,4.344674278902855e-09,4.956117584694949e-09,3.7285600363900055e-09,3.731688419430186e-09,4.62808946063172e-09,5.927873430296369e-09,3.526463624302624e-10,5.396826679063444e-09,4.329440591931144e-09,1.110418594268685e-08,1.879425923226861e-08,1.738724398680685e-08,9.165330196486124e-09,7.864939848144618e-09,9.24742702079976e-09,1.1336897270308881e-08,1.5329747180843272e-08,1.2118159246218345e-08,1.9075418646306975e-08,1.928276449717536e-08,9.296809903675146e-09,2.2979852383020677e-11,2.2654129993487678e-11,2.3248956018706475e-11,2.289477662797626e-11,2.261244161140955e-11,2.322430189992496e-11,2.5405824506112475e-09,1.3363073610059241e-09,4.0620269244120726e-11,4.0744459470993935e-11,4.0658165744027453e-11,3.977975153804957e-11,2.1901543340034305e-09,4.3064184933317556e-11,2.293914458396493e-09,5.675298603085217e-09,3.161593691013178e-09,3.5338504974471075e-09,1.4329837581371694e-11,3.12913175872029e-10,1.4192374106488134e-11,4.164707078730824e-10,2.3167727064241598e-09,3.0445597705023725e-09,2.8756470546199683e-09,5.628957625287881e-10,8.703815935739244e-10,1.473462953613373e-11,2.1781731549419293e-09,9.643688956865758e-10,5.191596444086276e-10,5.630417125263128e-09,5.9346106261236606e-09
P76112,1.9346848766698396e-08,9.991345367766976e-09,2.0913765921381554e-08,1.3321259746118846e-07,7.565305044375738e-08,1.470974183040198e-07,1.1084974003046696e-08,2.0508021051184428e-08,1.0706374913918808e-08,8.622056840815755e-08,1.2990864643476162e-07,1.0747743333771078e-07,9.07216654197502e-08,9.752002131577809e-08,8.384056032914726e-08,7.588813530452605e-08,6.064296021840661e-08,9.315835049481982e-08,1.0225749456648865e-07,1.1305459514151181e-07,1.0716084038019942e-07,9.697439476723146e-08,9.549070248164553e-08,1.0017479710069896e-07,7.564860753037391e-08,5.6636993663401016e-08,7.073835336682769e-08,5.518170189489469e-08,4.340539014043196e-08,7.973608944554505e-08,9.059134022856435e-08,6.821100255161885e-08,5.050943251395138e-08,1.3414332384394423e-07,1.0726874897352091e-07,7.114905954253737e-08,1.8864972054396625e-07,2.5395631138257454e-07,1.8462169946903334e-07,2.0238540148513264e-07,1.9400300539983908e-07,2.1057000083866044e-07,3.169063364703012e-07,2.7462108868617386e-07,4.080364770902858e-07,5.901855597601103e-07,1.7421212767051232e-07,5.440922625394619e-07,4.461784097543743e-07,3.898469492980504e-07,3.1575869740503125e-07,6.061252831147031e-07,6.719261453820156e-07,4.888495990786067e-07,1.2471255552647853e-07,1.3180809618796287e-07,1.8681469601172437e-07,1.1863338330616325e-07,1.071475773503186e-07,9.322733725993497e-08,6.702360637917788e-08,8.459834493909258e-08,1.0002721393439277e-07,8.305733770440428e-08,6.727846935945543e-08,7.748427052266025e-08,1.1571066338383616e-07,1.0016839880699079e-07,1.1400096202682384e-07
P27300,1.932251839582557e-08,1.7057367659840495e-08,2.1970540521487928e-08,2.5695960168509473e-08,2.523590056937647e-08,2.5319311853116232e-08,1.7747102287008028e-08,1.8879304783467463e-08,1.7597187140583738e-08,1.0598022844862497e-08,8.842089119152784e-09,9.099149331122802e-09,9.5109542855613e-09,6.9718843250894276e-09,1.2973982737173153e-08,1.4598591179410446e-08,1.800443103885479e-08,2.3525773384039834e-08,1.4983708062497227e-08,1.2114318811569402e-08,1.2500991778238252e-08,7.719894867455909e-09,1.456198318854162e-08,1.2879928597534129e-08,1.4795111033492864e-08,1.6457192357255162e-08,1.2850847827208308e-08,9.61741085998116e-09,7.513222851549953e-09,1.3203045623714074e-08,1.0886173051546762e-08,1.2659047608982718e-08,1.4804215520852132e-08,2.722846637735903e-08,1.9742662837825257e-08,1.1199729426591687e-08,1.1336296351053376e-08,1.9156066788833602e-08,2.7347957439915985e-08,2.1159454844345094e-08,1.7921492494722216e-08,3.632797705671046e-09,3.599472618065725e-08,4.320520633151977e-08,5.227370499409254e-08,4.126334916762941e-08,6.233631777623225e-08,4.355375605205799e-08,5.203579335305138e-08,1.0309450271258076e-07,7.093246636355737e-08,5.212407559510202e-08,6.086808497424827e-08,3.9379659887575325e-08,2.0175935941682067e-08,1.122373922668169e-08,2.3071396196574188e-08,1.1562145415368084e-08,1.2185655255679774e-08,1.1046310024271767e-08,1.169832598941908e-08,1.133929003709747e-08,1.2347238518573247e-08,1.1169767256254216e-08,1.2785373710746568e-08,1.0876806411506226e-08,1.5706347256823037e-08,1.1738961077159066e-08,1.7783817715650484e-08
P10378,1.9154484750739574e-08,3.293963503420139e-08,3.0860228129752596e-08,1.627712595217029e-07,1.8089505674534476e-07,1.3997632417191512e-07,1.4878148802139752e-07,1.6936887794672988e-07,1.1950437234663e-07,1.0621267646808511e-07,9.785031258634358e-08,1.0503505353094942e-07,1.3396648038471116e-07,1.5391880811638684e-07,1.0636000835211587e-07,1.4341347257931903e-07,1.406677075896967e-07,1.9973259251293455e-07,1.3009341566099658e-07,1.0882800258763937e-07,1.0961310498609875e-07,1.333356286588129e-07,1.730569597302927e-07,1.9723212750898767e-07,8.546644721107505e-08,7.4598352387663e-08,8.422960587575724e-08,7.747129315768298e-08,7.833526174787051e-08,9.146607062991211e-08,7.40557464022419e-08,7.322818657944759e-08,6.665209202831341e-08,1.1982380308154365e-07,1.2025202149048158e-07,6.719501107048573e-08,7.268533688723149e-07,7.025928989699609e-07,7.794073739057895e-07,8.12252144736444e-07,8.718852401817467e-07,7.217976679568479e-07,4.3919295728099427e-07,6.319059935944474e-07,4.19466857897551e-07,2.688335270571294e-06,2.6401289714973054e-06,2.854655374346056e-06,5.397188794947334e-07,4.091467794549368e-07,4.791086283138472e-07,7.310257841202319e-07,6.415344723635809e-07,8.506287652543238e-07,7.42783602348496e-07,5.18425818471792e-07,4.6818728637997555e-07,1.4567121580574742e-07,1.277793166454292e-07,1.4273009378135933e-07,1.090510554690839e-07,1.517680580100812e-07,1.1424901111694577e-07,4.0053563220706133e-07,1.7504145900005327e-07,2.2100600492384923e-07,1.7172537675099545e-07,1.8297640870075492e-07,1.3872584090738198e-07
P76076,1.9095951794370214e-08,1.902716365175802e-08,1.9428906270473956e-08,1.5273944707295838e-08,2.0636827561754903e-08,1.5091519417171753e-08,1.8797061729681888e-08,1.4264380355599023e-08,1.8286827511474504e-08,1.2520804309492257e-08,9.395185281508146e-09,7.7778315500951e-09,1.6477182900582963e-08,1.2724571659166625e-08,1.960115842007068e-08,1.354997891366644e-08,2.015975306274818e-08,1.705953627515518e-09,1.2474109184818852e-08,1.412950091024128e-08,1.5852939364167105e-08,1.7982829670146833e-08,1.845222286362803e-08,1.6653601873410126e-08,1.4758411501785714e-08,2.462094605262508e-08,1.6696924113759628e-08,1.125465372007802e-09,1.3704311358775489e-08,2.0417135702337886e-08,7.849284746973394e-09,1.1852766613863364e-08,1.4679178974150657e-08,1.7505628631471584e-08,2.1406165948616407e-08,1.0079923487945985e-08,2.0256443632085167e-08,8.372076424565181e-09,8.602546200187097e-09,9.304098415655467e-09,3.9655788094083675e-09,5.402747104141977e-09,5.953136588707569e-08,5.281869244496325e-08,3.193494917281872e-08,1.7644643563091088e-07,9.768185573544565e-08,5.63212307780441e-08,6.688964241408951e-08,8.251470225667124e-08,6.212044790284741e-08,6.626255899770574e-08,5.007074437458664e-08,4.6279948788436616e-08,3.1099211402977715e-08,1.9782843459204502e-08,1.885577305004467e-08,1.3492173128632367e-08,1.8810616150616797e-08,1.822101426590682e-08,1.5826231273220797e-08,4.076364624414406e-09,1.668535510599532e-08,2.1474215079183565e-08,1.21434968959697e-08,1.9453775154542744e-08,1.3419340670764374e-08,1.6400173027372416e-08,4.151153939525965e-09
P24207,1.9059491739293208e-08,1.4069392206032322e-08,3.1671787984353825e-08,2.640391277616548e-07,1.5967915220262445e-07,6.944287519613255e-08,1.3920032693631196e-08,1.1336035167855058e-08,1.7688854920231983e-08,8.613096717678892e-08,8.643877347451371e-08,6.502342975269511e-08,1.2275858135720503e-07,1.7503025128905778e-08,1.7465262131159295e-08,9.304040851462362e-08,8.448135450466367e-08,1.4849805509048522e-07,1.4950158237481994e-07,1.2194053216055331e-08,1.4010078898473395e-08,1.1902367898988015e-08,1.4488295007748279e-08,1.1370161645453128e-07,2.091394707502866e-08,2.3560197011380487e-08,1.5658395030562902e-07,4.0054393740923593e-08,1.0998714891430477e-07,2.4426819975708726e-08,1.8737780540127375e-08,2.3174469554491223e-08,2.676220598807726e-08,3.2057983437105026e-08,3.296730166867994e-08,1.4496468586723755e-08,1.690578087761521e-08,2.067402986125143e-08,2.1120555180565926e-08,2.1692555311627003e-08,1.2311732585241947e-08,1.3537662753715261e-08,5.745466752306499e-08,6.025081185856835e-08,6.776303411437148e-08,1.474326927740517e-07,4.2266113530507934e-08,3.113109923208647e-08,5.910517151792998e-08,6.301877661171831e-08,6.933085741495411e-08,1.814917688929205e-07,5.894217752092051e-08,4.155357610760985e-08,1.497155916351245e-08,1.3412635766429368e-08,1.2515194608755324e-08,1.3933849855203324e-08,1.194568694271455e-08,1.3329017381062557e-08,8.33335985254563e-09,7.922075706143441e-09,8.557477829827814e-09,1.5790886395598234e-08,1.7846373956661447e-08,2.9690491194721662e-08,2.5312160728452077e-08,3.1286091956930515e-08,3.1961986939334625e-08
P0A6S5,1.904396497200942e-08,5.355639754815529e-08,2.8014085797837124e-08,6.310529723387527e-08,4.856959873748882e-08,3.7438931606501137e-08,3.7215023939992626e-08,3.926988183675518e-08,4.7698621781538134e-08,3.318977383361583e-08,9.506504024693399e-09,2.5804331421823397e-08,3.009672818773731e-08,6.550871247753321e-09,2.5652491310963763e-08,1.8227766967835738e-08,3.010433887785725e-08,2.9400195193989766e-08,3.4362588508948484e-08,3.686208976213092e-08,2.606299489810215e-08,5.146752288055088e-08,4.427428640369485e-08,5.17572196946885e-08,2.1190128483994528e-08,1.9323296295554067e-08,2.2961651463539345e-08,1.7834427032868422e-08,1.2022954385531372e-08,2.924634877724508e-08,1.7918025978093832e-08,1.4318438564193712e-08,7.289890309836685e-09,1.481722744001677e-08,1.7175542869137295e-08,7.707349454465722e-09,5.4230368713966834e-11,1.550666342442562e-09,5.39882334912866e-11,1.083043608814793e-10,4.8082947648112223e-08,4.348492517475795e-08,1.5017749106351671e-07,1.7260391838752225e-07,2.2019463644108307e-08,2.375087180832949e-07,1.7750181030702458e-07,1.8219623126755295e-07,2.0953182181437799e-07,6.682723611600802e-08,2.4913497767518395e-07,2.0342842556221457e-07,1.758937348811071e-07,1.0525145027105339e-07,4.552756159594694e-08,1.787297093500267e-07,5.715234484463871e-08,2.5470921797828216e-08,2.7884948623750067e-08,3.0774209400282895e-08,4.282020038043545e-08,3.015704305059994e-08,3.2148450741068254e-08,3.342403300644256e-08,2.0438207172586636e-08,2.2576307781936803e-08,4.6450621064688335e-08,4.752870001161985e-08,3.9941163940324536e-08
P27242,1.876736055773315e-08,1.8138876034565034e-08,2.2152575166161385e-08,4.604058841996687e-09,4.207755189180524e-09,5.022565070145331e-09,1.3274067538929749e-08,8.232289085780625e-09,1.0965106154947049e-08,2.76624926007971e-09,4.321973832348846e-09,4.991514503090957e-09,4.519063826528967e-09,6.245730942386517e-09,8.037844363459562e-09,1.0112647714287495e-08,7.819144979774629e-09,7.214778823936271e-09,5.821685369216218e-09,7.847699948166537e-09,7.66600854921227e-09,6.153507319722046e-09,8.36454221586821e-09,4.046624460777891e-09,1.4494461189827724e-08,1.6104772229974598e-08,8.42788190817852e-09,1.0015704407419256e-08,9.286039645536649e-09,9.211700735879476e-09,1.2388410380276692e-08,1.0058453392315853e-08,1.162463891008749e-08,1.7249591420045757e-08,1.3391668126918591e-08,5.480843600050034e-09,1.5927376157587036e-11,1.587558464457061e-11,1.6155828585267042e-11,7.54071505714046e-09,3.5584244902970858e-09,5.804004061104608e-09,8.643878945834954e-09,5.510472752492295e-09,4.217621212101785e-09,4.208386907718957e-09,1.1562901848694155e-08,4.480751743220448e-09,1.6710169849947323e-08,2.962072793576424e-11,1.5690352381924747e-08,7.682103964046309e-09,1.0694442237101818e-08,1.0998776200462759e-08,7.365788498227952e-09,5.590252938111524e-09,6.6325861630058015e-09,7.016687327031807e-09,5.106279230984611e-09,3.5532880252508244e-09,4.626949900931626e-09,4.835620657995547e-10,3.12931619363318e-09,5.959329739853748e-09,5.26752271756604e-09,4.0771419103316716e-09,6.579899367860999e-09,5.355225772476735e-10,7.563146773441836e-09
P64463,1.8543920863557668e-08,1.50973001325187e-08,6.947312786924026e-09,3.132470662713163e-08,2.352041191463572e-08,3.1935413650562765e-08,1.0439654962694464e-08,2.43616924500482e-08,1.0351831363423306e-08,3.370202780575602e-08,2.505713404809663e-08,3.50961556987986e-08,2.72846660011327e-08,3.0618794583495346e-08,1.769151739066929e-08,3.900754757515593e-08,2.9763466989809886e-08,3.122999748913542e-08,2.1155372090340656e-08,2.5875145532445898e-08,2.2159128889791165e-08,3.122198259952703e-08,3.1770071934010484e-08,2.9465172690740093e-08,2.2333760587693528e-08,2.5184490700271135e-08,2.9835440167721686e-08,3.9485230392773214e-08,4.5406016187467636e-08,4.5277501884344715e-08,5.833158621023658e-08,4.505928301451379e-08,5.4465739662917133e-08,4.9513507973468074e-08,1.0932894673788215e-07,5.5333433605077806e-08,4.8376801185701806e-08,2.3761938137980242e-08,5.612044247506905e-08,3.695293361984974e-08,6.357817992923334e-08,1.5702690179760987e-08,7.538743108609107e-08,9.627552373609885e-08,4.4167457070911386e-08,1.6772742344158898e-07,1.4070247550206506e-07,9.483028975115526e-08,2.265449503986524e-07,1.667613550083765e-07,1.3083671304853995e-07,2.442928558193952e-07,3.3797515248519736e-07,2.6165350327433546e-07,2.589118142016532e-08,3.5543474208648416e-08,3.7634662766954324e-08,1.5116541362716172e-08,3.6477668647881834e-08,4.4967216240314104e-08,7.34657259164454e-08,7.522421143946754e-08,6.970688966921728e-08,4.1037246010084335e-08,3.143269455009337e-08,2.780780086884179e-08,4.205703308876601e-09,1.0498674555762314e-08,9.664459081869257e-09
P28631,1.8438501140940258e-08,2.3847256203041216e-08,2.483260961608974e-08,2.917063136939034e-08,2.6521513907512434e-08,1.6582056183449103e-08,1.676235384660455e-08,1.7828638583986962e-08,1.6185349901076893e-08,1.6610684337745316e-08,1.696825314200412e-08,1.704760575099401e-08,1.550217824564612e-08,6.033358294632092e-09,1.0226589878645182e-08,1.4754722068199633e-08,1.8259225309892606e-08,1.597192920260032e-08,2.2046371208590234e-08,1.7850218961604597e-08,1.2094490976906659e-08,2.730382734723791e-08,2.0247706077678575e-08,1.2414237041223668e-08,1.4139228372752709e-08,1.6650761836496663e-08,2.0509487078011362e-08,1.9534108028467698e-08,2.16881397628302e-08,1.3587800024744972e-08,2.108979465150681e-08,1.7476512520996898e-08,1.9679368030977476e-08,3.191274717273601e-08,3.1295169732402107e-08,2.0506936153404995e-08,2.0691274572444527e-08,1.350148778111815e-08,1.647788391061377e-08,1.2568710985579619e-08,3.981493357139378e-09,1.6752691354387556e-08,4.8357292039466006e-08,6.04695295318127e-08,5.708673979899544e-08,6.255875257273006e-08,2.8096251939294485e-08,5.1575425450823595e-08,5.488895935431773e-08,3.6670670297677746e-10,5.467113650992315e-08,4.612378683852762e-08,2.444036843039163e-08,4.364149375446579e-08,2.896874569120693e-08,2.1291928795556614e-08,2.1459041235453928e-08,2.4110404022006494e-08,2.274322602670375e-08,1.5897129092404e-08,3.298498244370284e-08,3.544009614833922e-08,2.6135215999839188e-08,9.749445775584424e-09,1.6783703295876484e-08,1.1968103607108274e-08,1.5613417273068757e-08,1.7630245808173526e-08,1.7613138977411866e-08
P60955,1.8340322962994075e-08,9.380235673733536e-09,1.0450952701250545e-08,1.2545645623225046e-08,6.7846984986479475e-09,1.3395580767772592e-08,4.742494607916295e-09,9.692149682746946e-09,8.691999280404153e-09,5.135699254463866e-09,1.4124144211769496e-08,8.983962247515444e-09,3.927936217865089e-09,8.20668674289532e-10,6.31271433485349e-09,2.8569606220455187e-09,9.512194629612092e-09,5.008522110239095e-10,9.570158359255262e-09,2.3317285655218963e-09,8.085234447897076e-09,4.3942452226480976e-09,9.549146680341011e-09,3.201631857179883e-09,3.404217448637201e-08,2.892066875462703e-08,3.741046866376792e-08,3.139470275770829e-08,2.683750775393045e-08,2.6848069216154853e-08,2.483689402037132e-08,3.5459617056152754e-08,2.728803875899123e-08,5.167135812059553e-08,6.178611203950121e-08,2.7608151832104762e-08,8.539796173194766e-10,1.976467511050587e-09,3.024706229652701e-11,3.0197264953801925e-11,3.797284174830493e-09,1.2749195231022852e-09,1.1001071615671e-08,2.890690317601795e-08,3.79718988234688e-08,1.2311755916745036e-09,5.274312908657897e-11,7.581106505491729e-10,3.2286794289793983e-09,5.5749961109782485e-11,2.9325229896750734e-08,4.506503827500652e-09,3.3667707258696495e-09,5.549997785217952e-09,1.9596181480620207e-11,2.0831954936277974e-09,1.920543373029365e-11,6.744191943205785e-09,6.009607635663345e-09,7.236488718755592e-09,1.0634658846266442e-10,2.2624715987095292e-09,6.319219448360022e-10,1.0975738053826296e-09,3.1194422622958397e-09,6.191410367437731e-10,3.4627101262580403e-09,8.311749065321984e-09,7.75091734307285e-09
P77338,1.8321633643832737e-08,2.575734358853284e-08,1.2775282328380503e-08,1.1614408490932873e-08,1.4107778851269877e-08,9.334848377461094e-09,6.233355264040647e-09,1.4665453328345264e-08,9.350923297810912e-09,9.240131973439615e-09,6.523042224344038e-09,7.114826197444026e-09,5.516947397576881e-09,7.324373627376372e-09,1.195061443402427e-08,1.0859498425107211e-08,1.2734672833067616e-08,1.0948068561719051e-08,6.13675778028519e-09,7.71050103976197e-09,8.565142479116557e-09,6.483831394153683e-09,1.1894674693122503e-08,1.1674987788314601e-08,1.5957579505515054e-08,1.4553272230220945e-08,1.3209799812800012e-08,1.1412711164706408e-08,1.0546362451479005e-08,1.3517860076279717e-08,9.762989318438337e-09,1.1026902174677014e-08,9.91815173237579e-09,1.7056058017235846e-08,2.1816763942677856e-08,1.0639170440692927e-08,2.4232478818605934e-08,2.2488831492808414e-08,3.435151989375972e-09,2.3194912597585723e-08,6.004164314609428e-08,2.2111507860109357e-08,2.6024272993813883e-08,2.8148520210831727e-08,2.4652124283959422e-08,2.6239177216837216e-08,1.5788010069891093e-08,3.236358987448171e-08,3.9698289517089115e-08,9.895765209569336e-08,6.956939693877952e-08,3.067086328379196e-08,4.505344479399246e-08,2.0452609131829348e-08,1.2663287613341703e-08,8.690622642243347e-09,1.5683892871869682e-08,1.0142177652523381e-08,9.22605947056496e-09,7.057884511770369e-09,6.426401156323607e-09,2.309292488965968e-09,5.083258045162387e-09,6.2016325691936675e-09,6.2870645385117635e-09,9.967132297344563e-09,1.3567363322810199e-08,1.576643557090948e-08,1.644858029309301e-08
P29680,1.8092811888463825e-08,1.124597591218182e-09,1.1251577199773182e-08,5.7228962249659676e-08,5.531296664411113e-08,5.1953763856638927e-08,2.8661077206680508e-08,2.3675892808734963e-09,5.298948558546307e-08,1.5293539595463106e-08,4.3324068557660975e-09,9.313768364964635e-09,1.5261909924259828e-08,1.685403646513768e-08,3.668711521045636e-08,1.700143883017398e-08,1.3485901798755157e-08,2.6935830148286715e-08,2.2103592957374334e-08,2.7965571260265374e-08,4.529697877657867e-09,5.727691569758488e-10,2.436034299695045e-08,2.8190962018124588e-08,1.634691905243182e-08,5.581516619999333e-09,2.1704489798520734e-08,1.5436445346577006e-08,2.0626708992873875e-08,1.3675376372208221e-08,4.669072179466348e-09,2.5766027602152648e-08,9.317037543351195e-10,2.4387505086346496e-08,1.781278396652385e-08,1.098461292941364e-09,2.8697523721195536e-08,5.6972551725090454e-08,1.0277407018582944e-08,3.2230406983587134e-08,3.4796439951471455e-08,3.305873323384793e-08,1.8876738980011452e-08,1.3977797576646567e-08,1.6633207070764415e-07,7.739119016108208e-09,6.076936184406096e-09,4.607065289027007e-08,5.045298691248579e-08,1.0374819169007555e-07,7.473578802050251e-08,7.423830088678517e-08,6.591183197803928e-08,7.419027695856269e-08,2.2816207025246923e-08,2.4232297797963866e-08,2.4566000891309202e-08,1.6892159124083512e-08,2.6940675738004248e-08,1.3523083671875439e-08,1.938063985494984e-08,2.1631656075212374e-08,2.489674811605913e-08,1.4716609015629966e-08,2.796053951249397e-08,1.73705923240438e-08,1.8842585100047633e-08,2.1071250463703056e-08,2.039213512419171e-08
